playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID
relafde01,2001,1,120,301,43,91,27,0,8,36.0,13.0,5.0,27,65.0,1.0,5.0,2.0,5.0,4.0,1973.0,9.0,16.0,USA,GA,Valdosta,,,,,,,Desi,Relaford,Desmond Lamont,155.0,68.0,B,R,1996-08-01,2007-07-28,relad001,relafde01
remlimi01,2001,1,75,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1966.0,3.0,23.0,USA,NY,Middletown,,,,,,,Mike,Remlinger,Michael John,195.0,72.0,L,L,1991-06-15,2006-06-22,remlm001,remlimi01
renteed01,2001,1,141,493,54,128,19,3,10,57.0,17.0,4.0,39,73.0,4.0,3.0,8.0,6.0,15.0,1976.0,8.0,7.0,Colombia,Atlantico,Barranquilla,,,,,,,Edgar,Renteria,Edgar Enrique,200.0,73.0,R,R,1996-05-10,2011-09-28,rente001,renteed01
reyesal01,2001,1,19,3,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1970.0,4.0,10.0,D.R.,San Cristobal,San Cristobal,,,,,,,Alberto,Reyes,Rafael Alberto,230.0,73.0,R,R,1995-04-27,2008-08-05,reyea001,reyesal01
reyesde01,2001,1,36,11,0,2,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1977.0,4.0,19.0,Mexico,Sinaloa,Higuera de Zaragoza,,,,,,,Dennys,Reyes,Dennys,250.0,75.0,R,L,1997-07-13,2011-04-06,reyed001,reyesde01
reynoar02,2001,1,9,10,0,1,1,0,0,2.0,0.0,0.0,0,3.0,0.0,0.0,3.0,0.0,0.0,1966.0,5.0,1.0,Mexico,San Luis Potosi,San Luis Potosi,,,,,,,Armando,Reynoso,Armando Martin,186.0,72.0,R,R,1991-08-11,2002-09-29,reyna001,reynoar02
reynosh01,2001,1,28,52,4,4,0,0,1,4.0,0.0,0.0,1,26.0,0.0,0.0,10.0,0.0,0.0,1968.0,3.0,26.0,USA,LA,Bastrop,,,,,,,Shane,Reynolds,Richard Shane,210.0,75.0,R,R,1992-07-20,2004-06-28,reyns001,reynosh01
rhodear01,2001,1,72,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1969.0,10.0,24.0,USA,TX,Waco,,,,,,,Arthur,Rhodes,Arthur Lee,220.0,74.0,L,L,1991-08-21,2011-09-27,rhoda001,rhodear01
richach01,2001,1,136,483,74,128,31,3,15,61.0,11.0,9.0,45,100.0,4.0,8.0,2.0,4.0,15.0,1974.0,6.0,7.0,USA,CA,San Diego,,,,,,,Chris,Richard,Christopher Robert,185.0,74.0,L,L,2000-07-17,2009-10-04,richc001,richach01
riedljo01,2001,1,29,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1975.0,8.0,29.0,USA,FL,Fort Lauderdale,,,,,,,John,Riedling,John Richard,190.0,71.0,R,R,2000-08-30,2005-08-28,riedj001,riedljo01
rigdopa01,2001,1,15,20,1,4,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,5.0,0.0,0.0,1975.0,11.0,2.0,USA,FL,Jacksonville,,,,,,,Paul,Rigdon,Paul David,210.0,77.0,R,R,2000-05-21,2001-07-01,rigdp001,rigdopa01
riggaje01,2001,1,35,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1974.0,5.0,16.0,USA,WA,Brewster,,,,,,,Jerrod,Riggan,Jerrod Ashley,197.0,75.0,R,R,2000-08-29,2003-05-15,riggj001,riggaje01
riggsad01,2001,1,12,36,2,7,1,0,0,1.0,1.0,1.0,2,8.0,0.0,0.0,0.0,0.0,1.0,1972.0,10.0,4.0,USA,OH,Steubenville,,,,,,,Adam,Riggs,Adam David,195.0,72.0,R,R,1997-08-07,2004-10-03,rigga001,riggsad01
rijojo01,2001,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,5.0,13.0,D.R.,San Cristobal,San Cristobal,,,,,,,Jose,Rijo,Jose Antonio,200.0,73.0,R,R,1984-04-05,2002-09-28,rijoj001,rijojo01
rincoju01,2001,1,4,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,23.0,Venezuela,Zulia,Maracaibo,,,,,,,Juan,Rincon,Juan Manuel,210.0,71.0,R,R,2001-06-07,2010-06-20,rincj001,rincoju01
rincori01,2001,1,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,4.0,13.0,Mexico,Veracruz,Cuitlahuac,,,,,,,Ricardo,Rincon,Ricardo,190.0,70.0,L,L,1997-04-03,2008-09-25,rincr001,rincori01
riosar01,4002,3,95,319,38,83,17,3,14,50.0,3.0,2.0,36,74.0,6.0,0.0,1.0,3.0,3.0,1971.0,9.0,13.0,P.R.,,Santurce,,,,,,,Armando,Rios,Armando,180.0,69.0,L,L,1998-09-01,2003-09-27,riosa001,riosar01
ripkeca01,2001,1,128,477,43,114,16,0,14,68.0,0.0,2.0,26,63.0,1.0,2.0,2.0,9.0,15.0,1960.0,8.0,24.0,USA,MD,Havre de Grace,,,,,,,Cal,Ripken,Calvin Edwin,200.0,76.0,R,R,1981-08-10,2001-10-06,ripkc001,ripkeca01
riskeda01,2001,1,26,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,10.0,23.0,USA,WA,Renton,,,,,,,David,Riske,David Richard,175.0,74.0,R,R,1999-08-14,2010-08-15,riskd001,riskeda01
ritchto01,2001,1,34,59,1,9,2,0,0,3.0,0.0,0.0,3,27.0,0.0,0.0,8.0,0.0,1.0,1971.0,11.0,7.0,USA,VA,Portsmouth,,,,,,,Todd,Ritchie,Todd Everett,205.0,75.0,R,R,1997-04-03,2004-09-30,ritct001,ritchto01
rivaslu01,2001,1,153,563,70,150,21,6,7,47.0,31.0,11.0,40,99.0,0.0,6.0,5.0,5.0,15.0,1979.0,8.0,30.0,Venezuela,Vargas,La Guaira,,,,,,,Luis,Rivas,Luis Wilfredo,175.0,70.0,R,R,2000-09-16,2008-09-20,rival001,rivaslu01
riverju01,2001,1,3,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,7.0,3.0,Venezuela,Miranda,Guarenas,,,,,,,Juan,Rivera,Juan Luis,220.0,74.0,R,R,2001-09-04,2012-10-03,rivej001,riverju01
riverma01,2001,1,71,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,11.0,29.0,Panama,Panama,Panama,,,,,,,Mariano,Rivera,Mariano,195.0,74.0,R,R,1995-05-23,2013-09-26,rivem002,riverma01
rivermi02,2001,1,4,12,2,4,2,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1976.0,9.0,8.0,P.R.,,Rio Piedras,,,,,,,Mike,Rivera,Michael Rene,220.0,73.0,R,R,2001-09-18,2011-05-20,rivem003,rivermi02
riverru01,2001,1,117,263,37,67,13,1,10,34.0,6.0,3.0,21,83.0,1.0,5.0,0.0,1.0,7.0,1973.0,11.0,14.0,Panama,West Panama,Chorrera,,,,,,,Ruben,Rivera,Ruben,195.0,72.0,R,R,1995-09-03,2003-05-28,river002,riverru01
roberbr01,2001,1,75,273,42,69,12,3,2,17.0,12.0,3.0,13,36.0,0.0,0.0,3.0,3.0,3.0,1977.0,10.0,9.0,USA,NC,Durham,,,,,,,Brian,Roberts,Brian Michael,175.0,69.0,B,R,2001-06-14,2014-07-28,robeb003,roberbr01
roberda07,2001,1,15,12,3,4,1,0,0,2.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1972.0,5.0,31.0,Japan,Okinawa,Naha,,,,,,,Dave,Roberts,David Ray,172.0,70.0,L,L,1999-08-07,2008-09-28,robed001,roberda07
robergr01,2001,1,16,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,1977.0,9.0,13.0,USA,CA,El Cajon,,,,,,,Grant,Roberts,Grant William,205.0,75.0,R,R,2000-07-27,2004-04-18,robeg001,robergr01
roberwi01,2001,1,46,4,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,1975.0,6.0,19.0,D.R.,San Cristobal,San Cristobal,,,,,,,Willis,Roberts,Willis Augusto,175.0,75.0,R,R,1999-07-02,2004-08-13,robew001,roberwi01
robinke02,2001,1,114,186,34,53,6,1,1,15.0,11.0,2.0,12,20.0,0.0,2.0,4.0,3.0,1.0,1973.0,10.0,3.0,USA,MO,St. Louis,,,,,,,Kerry,Robinson,Kerry Keith,175.0,72.0,L,L,1998-09-22,2006-06-17,robik002,robinke02
rockejo01,4002,3,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,10.0,17.0,USA,GA,Statesboro,,,,,,,John,Rocker,John Loy,210.0,76.0,R,L,1998-05-05,2003-05-14,rockj001,rockejo01
rodrial01,2001,1,162,632,133,201,34,1,52,135.0,18.0,3.0,75,131.0,6.0,16.0,0.0,9.0,17.0,1975.0,7.0,27.0,USA,NY,New York,,,,,,,Alex,Rodriguez,Alexander Enmanuel,230.0,75.0,R,R,1994-07-08,2016-08-12,rodra001,rodrial01
rodrife01,2001,1,80,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,9.0,9.0,D.R.,Monte Cristi,Monte Cristi,,,,,,,Felix,Rodriguez,Felix Antonio,170.0,73.0,R,R,1995-05-13,2006-09-30,rodrf002,rodrife01
rodrifr02,2001,1,7,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1972.0,12.0,11.0,USA,NY,Brooklyn,,,,,,,Frankie,Rodriguez,Francisco,193.0,72.0,R,R,1995-04-26,2001-07-22,rodrf001,rodrifr02
rodrihe02,2001,1,5,8,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1967.0,11.0,8.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Henry,Rodriguez,Henry Anderson,180.0,73.0,L,L,1992-07-05,2002-05-07,rodrh001,rodrihe02
rodriiv01,2001,1,111,442,70,136,24,2,25,65.0,10.0,3.0,23,73.0,3.0,4.0,0.0,1.0,13.0,1971.0,11.0,27.0,P.R.,,Manati,,,,,,,Ivan,Rodriguez,Ivan,205.0,69.0,R,R,1991-06-20,2011-09-28,rodri001,rodriiv01
rodriri02,2001,1,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0,3.0,1.0,USA,CA,Downey,,,,,,,Rich,Rodriguez,Richard Anthony,185.0,70.0,L,L,1990-06-30,2003-05-03,rodrr004,rodriri02
rodriwi01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,3.0,20.0,Venezuela,Bolivar,Ciudad Bolivar,,,,,,,Wilfredo,Rodriguez,Wilfredo Jose,180.0,75.0,L,L,2001-09-21,2001-10-04,rodrw001,rodriwi01
rogerke01,2001,1,20,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1964.0,11.0,10.0,USA,GA,Savannah,,,,,,,Kenny,Rogers,Kenneth Scott,200.0,73.0,L,L,1989-04-06,2008-09-14,rogek001,rogerke01
rolensc01,2001,1,151,554,96,160,39,1,25,107.0,16.0,5.0,74,127.0,6.0,13.0,0.0,12.0,6.0,1975.0,4.0,4.0,USA,IN,Evansville,,,,,,,Scott,Rolen,Scott Bruce,245.0,76.0,R,R,1996-08-01,2012-10-03,roles001,rolensc01
rolliji01,2001,1,158,656,97,180,29,12,14,54.0,46.0,8.0,48,108.0,2.0,2.0,9.0,5.0,5.0,1978.0,11.0,27.0,USA,CA,Oakland,,,,,,,Jimmy,Rollins,James Calvin,175.0,67.0,B,R,2000-09-17,2016-06-08,rollj001,rolliji01
rollsda01,2001,1,81,237,33,62,11,1,2,12.0,12.0,4.0,10,47.0,0.0,0.0,2.0,0.0,5.0,1977.0,9.0,15.0,USA,KS,Manhattan,,,,,,,Damian,Rolls,Damian Michael,205.0,74.0,R,R,2000-09-03,2004-10-03,rolld001,rollsda01
romerjc01,2001,1,14,2,1,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,6.0,4.0,P.R.,,Rio Piedras,,,,,,,J. C.,Romero,Juan Carlos,205.0,71.0,B,L,1999-09-15,2012-08-22,romej001,romerj.01
rosebr01,4002,3,10,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,2.0,13.0,USA,MA,New Bedford,,,,,,,Brian,Rose,Brian Leonard,215.0,75.0,R,R,1997-07-25,2001-05-30,roseb002,rosebr01
rowanaa01,2001,1,63,123,21,36,5,0,4,20.0,5.0,1.0,15,28.0,0.0,4.0,5.0,1.0,2.0,1977.0,8.0,29.0,USA,OR,Portland,,,,,,,Aaron,Rowand,Aaron Ryan,210.0,72.0,R,R,2001-06-16,2011-08-30,rowaa001,rowanaa01
rueteki01,2001,1,36,58,5,10,0,0,0,5.0,0.0,0.0,5,5.0,0.0,0.0,10.0,1.0,0.0,1970.0,12.0,1.0,USA,IL,Hoyleton,,,,,,,Kirk,Rueter,Kirk Wesley,190.0,75.0,L,L,1993-07-07,2005-07-29,ruetk001,rueteki01
ruffijo01,2001,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,7.0,29.0,USA,AL,Butler,,,,,,,Johnny,Ruffin,Johnny Renando,172.0,75.0,R,R,1993-08-08,2001-08-02,ruffj001,ruffijo01
rupery01,2001,1,28,3,1,1,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1975.0,3.0,31.0,USA,TX,Houston,,,,,,,Ryan,Rupe,Ryan Kittman,240.0,78.0,R,R,1999-05-05,2003-06-27,ruper001,rupery01
ruschgl01,2001,1,33,54,0,3,0,0,0,5.0,0.0,0.0,1,23.0,0.0,0.0,6.0,0.0,1.0,1974.0,11.0,7.0,USA,WA,Seattle,,,,,,,Glendon,Rusch,Glendon James,170.0,74.0,L,L,1997-04-06,2009-05-13,ruscg001,ruschgl01
ryanbj01,2001,1,61,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,12.0,28.0,USA,LA,Bossier City,,,,,,,B. J.,Ryan,Robert Victor,230.0,78.0,L,L,1999-07-28,2009-07-05,ryanb001,ryanb.01
ryanro02,4002,3,8,8,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1973.0,6.0,24.0,USA,MT,Havre,,,,,,,Rob,Ryan,Robert James,190.0,71.0,L,L,1999-08-20,2001-10-07,ryanr001,ryanro02
sabatcc01,2001,1,33,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1980.0,7.0,21.0,USA,CA,Vallejo,,,,,,,CC,Sabathia,Carsten Charles,300.0,78.0,L,L,2001-04-08,2018-09-27,sabac001,sabatc.01
sabeler01,2001,1,42,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,10.0,14.0,USA,IN,Lafayette,,,,,,,Erik,Sabel,Erik Douglas,193.0,75.0,R,R,1999-07-09,2002-07-28,sabee001,sabeler01
saberbr01,2001,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,4.0,11.0,USA,IL,Chicago Heights,,,,,,,Bret,Saberhagen,Bret William,160.0,73.0,R,R,1984-04-04,2001-08-07,sabeb001,saberbr01
sadledo01,4002,3,93,185,28,30,6,0,1,5.0,7.0,4.0,18,37.0,0.0,2.0,5.0,1.0,3.0,1975.0,6.0,17.0,USA,TX,Clifton,,,,,,,Donnie,Sadler,Donnie Lamont,165.0,66.0,R,R,1998-04-01,2007-05-12,sadld001,sadledo01
saenzol01,2001,1,106,305,33,67,21,1,9,32.0,0.0,1.0,19,64.0,1.0,13.0,1.0,3.0,9.0,1970.0,10.0,8.0,Panama,Herrera,Chitre,,,,,,,Olmedo,Saenz,Olmedo,185.0,74.0,R,R,1994-05-28,2007-09-27,saeno001,saenzol01
salmoti01,2001,1,137,475,63,108,21,1,17,49.0,9.0,3.0,96,121.0,4.0,8.0,0.0,2.0,11.0,1968.0,8.0,24.0,USA,CA,Long Beach,,,,,,,Tim,Salmon,Timothy James,200.0,75.0,R,R,1992-08-21,2006-10-01,salmt001,salmoti01
sanchal03,2001,1,30,68,7,14,3,2,0,4.0,6.0,2.0,5,13.0,0.0,0.0,0.0,0.0,0.0,1976.0,8.0,26.0,Cuba,La Habana,La Habana,,,,,,,Alex,Sanchez,Alexis,180.0,70.0,L,L,2001-06-15,2005-07-23,sanca003,sanchal03
sanchje01,2001,1,17,17,2,4,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,2.0,0.0,0.0,1974.0,10.0,11.0,D.R.,Peravia,Nizao,,,,,,,Jesus,Sanchez,Jesus Paulino,165.0,70.0,L,L,1998-03-31,2004-07-15,sancj001,sanchje01
sanchre01,4002,3,149,544,56,153,18,6,0,37.0,11.0,1.0,15,49.0,1.0,2.0,13.0,5.0,20.0,1967.0,10.0,5.0,P.R.,,Rio Piedras,,,,,,,Rey,Sanchez,Rey Francisco,180.0,70.0,R,R,1991-09-08,2005-06-08,sancr001,sanchre01
sandbja01,2001,1,39,136,13,28,7,0,1,15.0,1.0,0.0,10,45.0,0.0,1.0,2.0,0.0,2.0,1978.0,3.0,2.0,USA,WA,Olympia,,,,,,,Jared,Sandberg,Jared Lawrence,185.0,75.0,R,R,2001-08-07,2003-09-26,sandj001,sandbja01
sandean01,2001,1,9,17,1,3,2,0,0,2.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,1974.0,3.0,2.0,USA,AZ,Tucson,,,,,,,Anthony,Sanders,Anthony Marcus,200.0,74.0,R,R,1999-04-26,2001-04-18,sanda001,sandean01
sandede02,2001,1,32,75,6,13,2,0,1,4.0,3.0,4.0,4,10.0,0.0,2.0,2.0,0.0,2.0,1967.0,8.0,9.0,USA,FL,Fort Myers,,,,,,,Deion,Sanders,Deion Luwynn,195.0,73.0,L,L,1989-05-31,2001-06-14,sandd001,sandede02
sandere02,2001,1,126,441,84,116,21,3,33,90.0,14.0,10.0,46,126.0,7.0,5.0,1.0,3.0,2.0,1967.0,12.0,1.0,USA,SC,Florence,,,,,,,Reggie,Sanders,Reginald Laverne,180.0,72.0,R,R,1991-08-22,2007-07-29,sandr002,sandere02
santafp01,2001,1,32,71,16,14,4,0,0,8.0,1.0,1.0,11,17.0,0.0,5.0,1.0,1.0,1.0,1967.0,10.0,24.0,USA,MI,Livonia,,,,,,,F. P.,Santangelo,Frank-Paul,165.0,70.0,B,R,1995-08-02,2001-10-07,santf001,santaf.01
santajo01,2001,1,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,3.0,13.0,Venezuela,Merida,Tovar,,,,,,,Johan,Santana,Johan Alexander,210.0,72.0,L,L,2000-04-03,2012-08-17,santj003,santajo02
santape01,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,9.0,21.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Pedro,Santana,Pedro,160.0,71.0,R,R,2001-07-16,2001-07-16,santp001,santape01
santibe01,2001,1,133,477,39,125,25,4,6,45.0,5.0,4.0,23,78.0,0.0,2.0,7.0,6.0,19.0,1965.0,3.0,9.0,P.R.,,Ponce,,,,,,,Benito,Santiago,Benito,180.0,73.0,R,R,1986-09-14,2005-04-11,santb001,santibe01
santijo03,4002,3,73,3,0,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1974.0,11.0,5.0,P.R.,,Fajardo,,,,,,,Jose,Santiago,Jose Rafael,200.0,75.0,R,R,1997-06-07,2005-08-09,santj002,santijo03
santoan01,2001,1,9,16,2,2,1,0,0,1.0,0.0,0.0,2,7.0,0.0,0.0,0.0,1.0,2.0,1979.0,8.0,14.0,P.R.,,Rio Piedras,,,,,,,Angel,Santos,Angel Ramon,178.0,71.0,B,R,2001-09-08,2003-09-28,santa002,santoan01
santovi01,2001,1,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,10.0,2.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Victor,Santos,Victor Irving,205.0,74.0,R,R,2001-04-09,2007-09-29,santv001,santovi01
sasakka01,2001,1,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,2.0,22.0,Japan,Miyagi,Sendai,,,,,,,Kazuhiro,Sasaki,Kazuhiro,209.0,76.0,R,R,2000-04-05,2003-09-28,sasak001,sasakka01
saturlu01,2001,1,13,5,0,1,1,0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1976.0,7.0,21.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Luis,Saturria,Luis Arturo,165.0,74.0,R,R,2000-09-11,2001-10-05,satul001,saturlu01
sauersc01,2001,1,70,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1971.0,11.0,9.0,USA,OH,Cincinnati,,,,,,,Scott,Sauerbeck,Scott William,190.0,75.0,R,L,1999-04-05,2006-09-23,saues001,sauersc01
scanlbo01,2001,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,8.0,9.0,USA,CA,Los Angeles,,,,,,,Bob,Scanlan,Robert Guy,215.0,79.0,R,R,1991-05-07,2001-09-29,scanb001,scanlbo01
schilcu01,2001,1,35,83,4,11,1,0,0,1.0,0.0,0.0,1,28.0,0.0,0.0,14.0,0.0,0.0,1966.0,11.0,14.0,USA,AK,Anchorage,,,,,,,Curt,Schilling,Curtis Montague,205.0,77.0,R,R,1988-09-07,2007-09-25,schic002,schilcu01
schmija01,4002,3,25,49,5,8,0,0,2,4.0,0.0,0.0,1,22.0,0.0,0.0,6.0,0.0,1.0,1973.0,1.0,29.0,USA,ID,Lewiston,,,,,,,Jason,Schmidt,Jason David,185.0,77.0,R,R,1995-04-28,2009-08-05,schmj001,schmija01
schnebr01,2001,1,27,41,4,13,3,0,1,6.0,0.0,0.0,6,3.0,1.0,0.0,0.0,1.0,0.0,1976.0,11.0,26.0,USA,FL,Jacksonville,,,,,,,Brian,Schneider,Brian Duncan,210.0,73.0,L,R,2000-05-26,2012-08-23,schnb001,schnebr01
schoesc01,2001,1,32,0,0,0,0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,10.0,2.0,USA,NJ,Long Branch,,,,,,,Scott,Schoeneweis,Scott David,186.0,72.0,L,L,1999-04-07,2010-05-16,schos001,schoesc01
schoupe01,2001,1,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,5.0,10.0,USA,TX,Austin,,,,,,,Pete,Schourek,Peter Alan,195.0,77.0,L,L,1991-04-09,2001-07-25,schop001,schoupe01
seabosc01,2001,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,5.0,17.0,USA,PA,McKeesport,,,,,,,Scott,Seabol,Scott Anthony,200.0,76.0,R,R,2001-04-08,2005-09-30,seabs001,seabosc01
seaneru01,4002,3,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,10.0,20.0,USA,CA,Brawley,,,,,,,Rudy,Seanez,Rudy Caballero,185.0,70.0,R,R,1989-09-07,2008-09-28,seanr001,seaneru01
seaybo01,2001,1,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,6.0,20.0,USA,FL,Sarasota,,,,,,,Bobby,Seay,Robert Michael,221.0,74.0,L,L,2001-08-14,2009-10-01,seayb001,seaybo01
seelbch02,2001,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,12.0,18.0,USA,TX,Lufkin,,,,,,,Chris,Seelbach,Christopher Don,180.0,76.0,R,R,2000-09-09,2001-05-20,seelc001,seelbch02
sefcike01,2001,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,2.0,10.0,USA,IL,Tinley Park,,,,,,,Kevin,Sefcik,Kevin John,175.0,71.0,R,R,1995-09-08,2001-06-01,sefck001,sefcike01
seguida01,2001,1,82,292,48,88,18,1,10,46.0,1.0,1.0,49,61.0,5.0,4.0,0.0,2.0,4.0,1966.0,7.0,19.0,USA,KS,Kansas City,,,,,,,David,Segui,David Vincent,170.0,73.0,B,L,1990-05-08,2004-09-08,segud001,seguida01
seguife01,2001,1,46,50,0,7,2,0,0,5.0,0.0,0.0,2,17.0,1.0,1.0,0.0,1.0,4.0,1975.0,1.0,19.0,Panama,Bocas del Toro,Bocas del Toro,,,,,,,Fernando,Seguignol,Fernando Alfredo,257.0,77.0,B,R,1998-09-05,2003-09-28,seguf001,seguife01
selbybi01,2001,1,36,92,7,21,7,1,2,12.0,0.0,0.0,5,13.0,1.0,1.0,1.0,1.0,1.0,1970.0,6.0,11.0,USA,AL,Monroeville,,,,,,,Bill,Selby,William Frank,190.0,69.0,L,R,1996-04-19,2003-05-25,selbb001,selbybi01
seleaa01,2001,1,34,6,2,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1970.0,6.0,25.0,USA,MN,Golden Valley,,,,,,,Aaron,Sele,Aaron Helmer,205.0,77.0,R,R,1993-06-23,2007-09-25,selea001,seleaa01
serrawa01,2001,1,20,9,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,2.0,0.0,0.0,1978.0,6.0,2.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Wascar,Serrano,Wascar Radames,180.0,74.0,R,R,2001-05-12,2001-10-05,serrw001,serrawa01
servasc01,2001,1,11,16,1,6,0,0,0,0.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,1967.0,6.0,4.0,USA,WI,La Crosse,,,,,,,Scott,Servais,Scott Daniel,195.0,74.0,R,R,1991-07-12,2001-09-21,servs002,servasc01
sexsori01,2001,1,158,598,94,162,24,3,45,125.0,2.0,4.0,60,178.0,5.0,6.0,0.0,3.0,20.0,1974.0,12.0,29.0,USA,OR,Portland,,,,,,,Richie,Sexson,Richmond Lockwood,205.0,79.0,R,R,1997-09-14,2008-08-13,sexsr001,sexsori01
