playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
juddmi01,2001,2,TEX,AL,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
juliojo01,2001,1,BAL,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
justida01,2001,1,NYA,AL,111,381,58,92,16,1,18,51.0,1.0,2.0,54,83.0,5.0,0.0,0.0,4.0,6.0
kaplega01,2001,1,TEX,AL,134,483,77,129,29,1,17,72.0,23.0,6.0,61,70.0,2.0,3.0,2.0,7.0,10.0
karnuja01,2001,1,SLN,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
karroer01,2001,1,LAN,NL,121,438,42,103,22,0,15,63.0,3.0,1.0,41,101.0,2.0,3.0,0.0,3.0,15.0
karsast01,2001,1,CLE,AL,31,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
karsast01,2001,2,ATL,NL,43,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
keislra01,2001,1,NYA,AL,10,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
kendaja01,2001,1,PIT,NL,157,606,84,161,22,2,10,53.0,13.0,14.0,44,48.0,4.0,20.0,0.0,2.0,18.0
kennead01,2001,1,ANA,AL,137,478,48,129,25,3,6,40.0,12.0,7.0,27,71.0,3.0,11.0,7.0,9.0,7.0
kennejo04,2001,1,TBA,AL,20,4,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
kentje01,2001,1,SFN,NL,159,607,84,181,49,6,22,106.0,7.0,6.0,65,96.0,4.0,11.0,0.0,13.0,11.0
kieltbo01,2001,1,MIN,AL,37,104,8,26,8,0,2,14.0,3.0,0.0,8,25.0,2.0,1.0,0.0,5.0,2.0
kiescbr01,2001,1,COL,NL,35,42,5,10,2,1,3,9.0,0.0,0.0,3,13.0,0.0,0.0,0.0,0.0,1.0
kileda01,2001,1,SLN,NL,34,71,5,9,4,0,1,4.0,0.0,0.0,5,33.0,0.0,0.0,5.0,0.0,0.0
kimby01,2001,1,ARI,NL,78,6,0,1,0,0,0,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
kimsu01,2001,1,BOS,AL,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
kingra01,2001,1,MIL,NL,82,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
kingsge01,2001,1,BAL,AL,3,4,0,0,0,0,0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0
kingsge01,2001,2,SEA,AL,10,15,4,5,0,0,0,1.0,2.0,0.0,2,2.0,0.0,1.0,0.0,0.0,1.0
kinkami01,2001,1,BAL,AL,61,160,19,44,5,0,4,16.0,2.0,1.0,14,31.0,0.0,3.0,0.0,0.0,8.0
kleskry01,2001,1,SDN,NL,146,538,105,154,34,6,30,113.0,23.0,4.0,88,89.0,7.0,3.0,0.0,9.0,16.0
klinest02,2001,1,SLN,NL,89,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
knighbr01,2001,1,NYA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
knoblch01,2001,1,NYA,AL,137,521,66,130,20,3,9,44.0,38.0,9.0,58,73.0,1.0,14.0,5.0,2.0,10.0
knorrra01,2001,1,MON,NL,34,91,13,20,2,0,3,10.0,0.0,0.0,8,22.0,0.0,1.0,2.0,1.0,4.0
knotter01,2001,1,ARI,NL,3,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
knottga01,2001,1,FLO,NL,2,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
kochbi01,2001,1,TOR,AL,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
kohlmry01,2001,1,BAL,AL,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
kolbbr01,2001,1,MIL,NL,10,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
kolbda01,2001,1,TEX,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
konerpa01,2001,1,CHA,AL,156,582,92,164,35,0,32,99.0,1.0,0.0,54,89.0,6.0,9.0,0.0,5.0,17.0
koplomi01,2001,1,ARI,NL,9,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
koskico01,2001,1,MIN,AL,153,562,100,155,37,2,26,103.0,27.0,6.0,68,118.0,9.0,12.0,0.0,7.0,16.0
kotsama01,2001,1,SDN,NL,119,406,67,118,29,1,10,58.0,13.0,5.0,48,58.0,1.0,2.0,1.0,3.0,11.0
kreutch01,2001,1,LAN,NL,73,191,21,41,11,1,6,17.0,0.0,0.0,41,52.0,2.0,1.0,0.0,1.0,5.0
lakerti01,2001,1,CLE,AL,16,33,5,6,0,0,1,5.0,0.0,0.0,6,8.0,0.0,0.0,1.0,0.0,1.0
lambmi01,2001,1,TEX,AL,76,284,42,87,18,0,4,35.0,2.0,1.0,14,27.0,1.0,5.0,1.0,2.0,6.0
lampkto01,2001,1,SEA,AL,79,204,28,46,10,0,5,22.0,1.0,0.0,18,41.0,1.0,7.0,1.0,1.0,4.0
lankfra01,2001,1,SLN,NL,91,264,38,62,18,3,15,39.0,4.0,2.0,44,105.0,8.0,2.0,1.0,3.0,4.0
lankfra01,2001,2,SDN,NL,40,125,20,36,10,1,4,19.0,6.0,0.0,18,40.0,1.0,2.0,0.0,0.0,2.0
lansimi01,2001,1,BOS,AL,106,352,45,88,23,0,8,34.0,3.0,3.0,22,50.0,1.0,1.0,4.0,3.0,7.0
larkiba01,2001,1,CIN,NL,45,156,29,40,12,0,2,17.0,3.0,2.0,27,25.0,2.0,2.0,0.0,0.0,2.0
larsobr01,2001,1,CIN,NL,14,33,2,4,2,0,0,1.0,0.0,0.0,2,10.0,0.0,0.0,0.0,0.0,1.0
larueja01,2001,1,CIN,NL,121,364,39,86,21,2,12,43.0,3.0,3.0,27,106.0,4.0,9.0,1.0,2.0,11.0
lathach01,2001,1,TOR,AL,43,73,12,20,3,1,2,10.0,4.0,1.0,10,28.0,1.0,1.0,0.0,0.0,1.0
lawrebr02,2001,1,SDN,NL,27,26,0,3,2,0,0,3.0,0.0,0.0,0,7.0,0.0,0.0,2.0,1.0,0.0
lawtoma02,2001,1,MIN,AL,103,376,71,110,25,0,10,51.0,19.0,6.0,63,46.0,6.0,3.0,0.0,2.0,14.0
lawtoma02,2001,2,NYN,NL,48,183,24,45,11,1,3,13.0,10.0,2.0,22,34.0,0.0,8.0,0.0,0.0,2.0
leachja01,2001,1,SFN,NL,8,10,0,1,0,0,0,1.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0
lecroma01,2001,1,MIN,AL,15,40,6,17,5,0,3,12.0,0.0,1.0,0,8.0,0.0,1.0,0.0,1.0,0.0
ledeeri01,2001,1,TEX,AL,78,242,33,56,21,1,2,36.0,3.0,3.0,23,58.0,0.0,3.0,1.0,3.0,3.0
leeca01,2001,1,CHA,AL,150,558,75,150,33,3,24,84.0,17.0,7.0,38,85.0,2.0,6.0,1.0,2.0,15.0
leeda01,2001,1,SDN,NL,41,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
leede02,2001,1,FLO,NL,158,561,83,158,37,4,21,75.0,4.0,2.0,50,126.0,1.0,8.0,0.0,6.0,18.0
leetr01,2001,1,PHI,NL,157,555,75,143,34,2,20,90.0,3.0,4.0,71,109.0,5.0,4.0,1.0,9.0,15.0
leiteal01,2001,1,NYN,NL,29,62,2,4,0,1,0,3.0,0.0,0.0,2,28.0,0.0,0.0,0.0,0.0,0.0
leitema01,2001,1,MIL,NL,20,7,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
leskacu01,2001,1,MIL,NL,70,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
levinal01,2001,1,ANA,AL,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
levisje01,2001,1,MIL,NL,12,33,6,8,2,0,0,3.0,0.0,0.0,3,7.0,0.0,0.0,0.0,0.0,1.0
levraal01,2001,1,MIL,NL,32,33,1,2,0,0,0,1.0,0.0,0.0,1,14.0,0.0,0.0,6.0,1.0,0.0
lewisda01,2001,1,BOS,AL,82,164,18,46,9,1,1,12.0,5.0,5.0,8,25.0,0.0,3.0,5.0,0.0,2.0
lewisma01,2001,1,CLE,AL,6,13,1,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
lidleco01,2001,1,OAK,AL,29,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
liebejo01,2001,1,CHN,NL,35,76,3,12,2,0,0,2.0,0.0,0.0,2,22.0,0.0,0.0,9.0,0.0,2.0
liebemi01,2001,1,PHI,NL,34,121,21,28,8,0,2,11.0,0.0,0.0,12,21.0,2.0,3.0,0.0,0.0,2.0
liefeje01,2001,1,CHA,AL,83,254,36,65,13,0,18,39.0,0.0,1.0,20,69.0,1.0,2.0,1.0,2.0,6.0
ligteke01,2001,1,ATL,NL,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
lillyte01,2001,1,NYA,AL,26,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0
limajo01,2001,1,HOU,NL,14,16,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0
limajo01,2001,2,DET,AL,18,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
lincomi01,2001,1,PIT,NL,31,4,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
linebsc01,2001,1,HOU,NL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
lirafe01,2001,1,MON,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
littlma01,2001,1,COL,NL,51,85,18,29,6,0,3,13.0,5.0,2.0,1,20.0,1.0,4.0,0.0,0.0,0.0
lloydgr01,2001,1,MON,NL,84,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
loaizes01,2001,1,TOR,AL,36,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
lockhke01,2001,1,ATL,NL,104,178,17,39,6,0,3,12.0,1.0,2.0,16,22.0,1.0,2.0,2.0,1.0,1.0
loducpa01,2001,1,LAN,NL,125,460,71,147,28,0,25,90.0,2.0,4.0,39,30.0,2.0,6.0,5.0,9.0,11.0
loeweca01,2001,1,SDN,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
loftoja01,2001,1,BOS,AL,8,26,1,5,1,0,0,1.0,2.0,1.0,1,4.0,0.0,0.0,0.0,1.0,1.0
loftoke01,2001,1,CLE,AL,133,517,91,135,21,4,14,66.0,16.0,8.0,47,69.0,1.0,2.0,5.0,5.0,8.0
lohseky01,2001,1,MIN,AL,19,5,0,2,1,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
loiseri01,2001,1,PIT,NL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
longte01,2001,1,OAK,AL,162,629,90,178,37,4,12,85.0,9.0,3.0,52,103.0,8.0,0.0,0.0,6.0,17.0
loopebr01,2001,1,FLO,NL,71,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
lopezal02,2001,1,TBA,AL,20,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
lopezal02,2001,2,ARI,NL,13,24,0,1,0,0,0,0.0,0.0,0.0,2,10.0,0.0,1.0,2.0,0.0,1.0
lopezfe01,2001,1,TOR,AL,49,177,21,46,5,4,5,23.0,4.0,3.0,12,39.0,1.0,0.0,1.0,2.0,2.0
lopezja01,2001,1,ATL,NL,128,438,45,117,16,1,17,66.0,1.0,0.0,28,82.0,3.0,10.0,1.0,5.0,12.0
lopezlu02,2001,1,MIL,NL,92,222,22,60,8,3,4,18.0,0.0,1.0,14,44.0,2.0,5.0,5.0,1.0,6.0
lopezlu03,2001,1,TOR,AL,41,119,10,29,4,0,3,10.0,0.0,0.0,8,16.0,1.0,0.0,1.0,0.0,10.0
lopezme01,2001,1,HOU,NL,10,15,3,4,0,0,1,3.0,0.0,0.0,2,4.0,0.0,1.0,0.0,0.0,0.0
lopezme01,2001,2,PIT,NL,22,43,5,10,3,1,0,4.0,0.0,0.0,4,16.0,1.0,0.0,0.0,1.0,0.0
loretma01,2001,1,MIL,NL,102,384,40,111,14,2,2,29.0,1.0,2.0,28,46.0,0.0,7.0,7.0,3.0,6.0
lowede01,2001,1,BOS,AL,67,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
lowelmi01,2001,1,FLO,NL,146,551,65,156,37,0,18,100.0,1.0,2.0,43,79.0,3.0,10.0,0.0,10.0,9.0
lowese01,2001,1,CHA,AL,45,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
lugoju01,2001,1,HOU,NL,140,513,93,135,20,3,10,37.0,12.0,11.0,46,116.0,0.0,5.0,15.0,7.0,7.0
lukasma01,2001,1,ANA,AL,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
lunarfe01,2001,1,BAL,AL,64,167,8,41,7,0,0,16.0,0.0,0.0,7,32.0,0.0,3.0,2.0,1.0,8.0
lundqda01,2001,1,SDN,NL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
lyonbr01,2001,1,TOR,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
mabryjo01,2001,1,SLN,NL,5,7,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
mabryjo01,2001,2,FLO,NL,82,147,14,32,7,0,6,20.0,1.0,0.0,13,44.0,1.0,5.0,0.0,2.0,6.0
macdomi01,2001,1,KCA,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
macharo01,2001,1,CHN,NL,52,135,13,30,10,0,2,13.0,0.0,0.0,7,26.0,3.0,1.0,3.0,0.0,4.0
maciajo01,2001,1,DET,AL,137,488,62,131,24,6,8,51.0,21.0,6.0,32,54.0,0.0,3.0,8.0,3.0,7.0
mackoro01,2001,1,PIT,NL,83,214,30,57,15,2,4,21.0,4.0,3.0,15,52.0,5.0,3.0,2.0,3.0,3.0
macrasc01,2001,1,CIN,NL,24,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
maddugr01,2001,1,ATL,NL,35,64,3,12,0,0,0,3.0,0.0,0.0,2,19.0,0.0,2.0,13.0,0.0,1.0
madurca01,2001,1,BAL,AL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
magadda01,2001,1,SDN,NL,91,128,12,32,7,0,1,12.0,0.0,0.0,12,20.0,0.0,1.0,0.0,1.0,1.0
mageewe01,2001,1,DET,AL,90,207,26,44,11,4,5,17.0,3.0,0.0,23,44.0,1.0,1.0,1.0,1.0,8.0
magnami01,2001,1,OAK,AL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
magruch01,2001,1,TEX,AL,17,29,3,5,0,0,0,1.0,0.0,0.0,1,5.0,0.0,1.0,0.0,0.0,1.0
mahayro01,2001,1,CHN,NL,17,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
mahompa01,2001,1,TEX,AL,56,1,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
mannji01,2001,1,HOU,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
mantema01,2001,1,ARI,NL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
manzajo01,2001,1,PIT,NL,71,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
marquja01,2001,1,ATL,NL,40,31,3,1,0,0,0,0.0,0.0,0.0,2,10.0,0.0,0.0,2.0,0.0,0.0
marreel01,2001,1,SLN,NL,86,203,37,54,11,3,6,23.0,6.0,3.0,15,36.0,2.0,0.0,3.0,3.0,4.0
marteda01,2001,1,PIT,NL,23,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
martial03,2001,1,SEA,AL,100,283,41,68,15,2,7,42.0,9.0,3.0,37,59.0,4.0,2.0,0.0,2.0,2.0
martida01,2001,1,ATL,NL,120,237,33,68,11,3,2,20.0,3.0,3.0,21,44.0,0.0,1.0,0.0,0.0,10.0
martied01,2001,1,SEA,AL,132,470,80,144,40,1,23,116.0,4.0,1.0,93,90.0,9.0,9.0,0.0,9.0,11.0
martife01,2001,1,TBA,AL,77,219,24,54,13,1,1,14.0,6.0,5.0,10,46.0,0.0,5.0,3.0,1.0,8.0
martipe02,2001,1,BOS,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
martira02,2001,1,PIT,NL,4,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
martira03,2001,1,SFN,NL,128,391,48,99,18,3,5,37.0,1.0,2.0,38,52.0,6.0,5.0,6.0,6.0,11.0
martisa01,2001,1,MON,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
martiti02,2001,1,NYA,AL,154,589,89,165,24,2,34,113.0,1.0,2.0,42,89.0,2.0,2.0,0.0,2.0,12.0
martito02,2001,1,NYN,NL,14,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
mateohe01,2001,1,MON,NL,5,9,1,3,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
mateoru01,2001,1,TEX,AL,40,129,18,32,5,2,1,13.0,1.0,0.0,9,28.0,0.0,6.0,1.0,2.0,4.0
mathemi01,2001,1,SLN,NL,121,381,40,83,12,0,7,42.0,0.0,1.0,28,76.0,5.0,4.0,8.0,3.0,11.0
mathetj01,2001,1,OAK,AL,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
mathetj01,2001,2,SLN,NL,10,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
matoslu01,2001,1,BAL,AL,31,98,16,21,7,0,4,12.0,7.0,0.0,11,30.0,0.0,1.0,2.0,0.0,1.0
mattetr01,2001,1,MON,NL,8,15,4,7,1,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,1.0
matthga02,2001,1,CHN,NL,106,258,41,56,9,1,9,30.0,5.0,3.0,38,55.0,2.0,1.0,5.0,0.0,4.0
matthga02,2001,2,PIT,NL,46,147,22,36,6,1,5,14.0,3.0,2.0,22,45.0,0.0,0.0,0.0,1.0,4.0
matthmi01,2001,1,SLN,NL,52,17,2,2,0,0,1,1.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
maureda01,2001,1,SDN,NL,3,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
maxweja01,2001,1,MIN,AL,39,68,4,13,4,0,1,10.0,2.0,0.0,9,23.0,2.0,0.0,1.0,0.0,1.0
maynebr01,2001,1,COL,NL,49,160,15,53,7,0,0,20.0,0.0,0.0,16,24.0,3.0,0.0,0.0,3.0,4.0
maynebr01,2001,2,KCA,AL,51,166,13,40,4,1,2,20.0,1.0,2.0,10,17.0,2.0,1.0,0.0,3.0,8.0
maysjo01,2001,1,MIN,AL,34,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
mccarda01,2001,1,KCA,AL,98,200,26,50,10,0,7,26.0,0.0,0.0,24,45.0,1.0,1.0,1.0,4.0,8.0
mccraqu01,2001,1,MIN,AL,24,64,7,14,2,2,0,3.0,0.0,1.0,5,13.0,0.0,0.0,1.0,0.0,2.0
mcdilal01,2001,1,BOS,AL,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
mcdondo01,2001,1,NYA,AL,5,3,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
mcdonjo03,2001,1,CLE,AL,17,22,1,2,1,0,0,0.0,0.0,0.0,1,7.0,0.0,1.0,1.0,0.0,0.0
mcdonke01,2001,1,SLN,NL,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
mcelrch01,2001,1,BAL,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
mcelrch01,2001,2,SDN,NL,31,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
mcewijo01,2001,1,NYN,NL,116,283,41,80,17,3,8,30.0,8.0,5.0,17,57.0,0.0,10.0,6.0,3.0,2.0
mcgrifr01,2001,1,TBA,AL,97,343,40,109,18,0,19,61.0,1.0,1.0,40,69.0,9.0,0.0,0.0,2.0,7.0
mcgrifr01,2001,2,CHN,NL,49,170,27,48,7,2,12,41.0,0.0,1.0,26,37.0,4.0,3.0,0.0,2.0,6.0
mcguiry01,2001,1,FLO,NL,48,54,8,10,2,0,1,8.0,1.0,0.0,7,15.0,0.0,0.0,0.0,2.0,0.0
mcgwima01,2001,1,SLN,NL,97,299,48,56,4,0,29,64.0,0.0,0.0,56,118.0,3.0,3.0,0.0,6.0,7.0
mcknito01,2001,1,HOU,NL,3,7,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
mcknito01,2001,2,PIT,NL,12,17,0,0,0,0,0,0.0,0.0,0.0,2,9.0,0.0,0.0,4.0,0.0,0.0
mclemma01,2001,1,SEA,AL,125,409,78,117,16,9,5,57.0,39.0,7.0,69,84.0,0.0,0.0,3.0,6.0,6.0
mcmilbi01,2001,1,DET,AL,20,34,1,3,1,0,1,4.0,0.0,0.0,2,12.0,0.0,1.0,0.0,0.0,1.0
mcmilbi01,2001,2,OAK,AL,20,58,6,17,7,1,0,10.0,1.0,0.0,5,13.0,0.0,1.0,0.0,1.0,0.0
meachru01,2001,1,TBA,AL,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
meadobr01,2001,1,KCA,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
mearepa01,2001,1,PIT,NL,87,270,27,57,11,1,4,25.0,0.0,2.0,10,45.0,3.0,2.0,1.0,1.0,9.0
mecirji01,2001,1,OAK,AL,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
melhuad01,2001,1,COL,NL,40,71,5,13,2,0,1,8.0,1.0,0.0,6,18.0,0.0,0.0,0.0,2.0,3.0
mendedo01,2001,1,SDN,NL,46,118,11,18,2,1,1,5.0,1.0,2.0,5,37.0,2.0,3.0,1.0,0.0,2.0
mendora01,2001,1,NYA,AL,56,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
menecfr01,2001,1,OAK,AL,139,471,82,114,22,2,12,60.0,2.0,3.0,79,97.0,0.0,19.0,3.0,6.0,13.0
mercahe01,2001,1,CIN,NL,56,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
mercejo02,2001,1,BAL,AL,33,5,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
merceor01,2001,1,HOU,NL,94,137,19,36,6,1,6,29.0,5.0,1.0,14,32.0,1.0,1.0,0.0,1.0,3.0
merlolo01,2001,1,BOS,AL,52,146,21,39,10,0,3,13.0,2.0,1.0,6,31.0,0.0,3.0,2.0,2.0,6.0
mesajo01,2001,1,PHI,NL,71,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
meyerch02,2001,1,CHN,NL,18,17,1,2,0,0,0,0.0,0.0,1.0,2,5.0,0.0,4.0,0.0,0.0,0.0
miadiba01,2001,1,ANA,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
micelda01,2001,1,FLO,NL,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
micelda01,2001,2,COL,NL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
michach01,2001,1,TOR,AL,24,3,0,1,0,1,0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0
michach01,2001,2,TEX,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
michaja01,2001,1,PHI,NL,6,6,0,1,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
middlja01,2001,1,SDN,NL,4,7,0,1,0,0,0,1.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
mientdo01,2001,1,MIN,AL,151,543,77,166,39,1,15,74.0,2.0,6.0,67,92.0,6.0,9.0,0.0,7.0,10.0
millake01,2001,1,FLO,NL,144,449,62,141,39,5,20,85.0,0.0,0.0,39,70.0,2.0,5.0,0.0,2.0,8.0
milleco01,2001,1,CIN,NL,17,49,5,9,2,0,3,7.0,1.0,0.0,4,16.0,0.0,2.0,0.0,2.0,1.0
milleda02,2001,1,ARI,NL,123,380,45,103,19,0,13,47.0,0.0,1.0,35,80.0,9.0,4.0,4.0,2.0,9.0
millema01,2001,1,DET,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
milletr01,2001,1,MIN,AL,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
millewa04,2001,1,HOU,NL,32,66,6,11,2,0,0,1.0,0.0,0.0,2,20.0,0.0,0.0,10.0,0.0,0.0
millsal01,2001,1,BAL,AL,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
