playerID,yearID_x,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID_y,teamID,lgID,salary
greenst01,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,26.0,CAN,QC,Greenfield Park,,,,,,,Steve,Green,Steve,200.0,74.0,R,R,2001-04-07,2001-04-07,grees003,greenst01,2002,ANA,AL,200000
greerru01,2001,1,62,245,38,67,23,0,7,29.0,1.0,2.0,27,32.0,1.0,1.0,1.0,5.0,5.0,1969.0,1.0,21.0,USA,AL,Fort Rucker,,,,,,,Rusty,Greer,Thurman Clyde,190.0,72.0,L,L,1994-05-16,2002-07-11,greer001,greerru01,2002,TEX,AL,6800000
grievbe01,2001,1,154,542,72,143,30,2,11,72.0,7.0,1.0,87,159.0,2.0,8.0,0.0,2.0,13.0,1976.0,5.0,4.0,USA,TX,Arlington,,,,,,,Ben,Grieve,Benjamin,200.0,76.0,L,R,1997-09-03,2005-10-02,grieb001,grievbe01,2002,TBA,AL,4000000
griffke02,2001,1,111,364,57,104,20,2,22,65.0,2.0,0.0,44,72.0,6.0,4.0,1.0,4.0,8.0,1969.0,11.0,21.0,USA,PA,Donora,,,,,,,Ken,Griffey,George Kenneth,195.0,75.0,L,L,1989-04-03,2010-05-31,grifk002,griffke02,2002,CIN,NL,8557223
grimsja01,2001,1,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,8.0,7.0,USA,TX,Cleveland,,,,,,,Jason,Grimsley,Jason Alan,180.0,75.0,R,R,1989-09-08,2006-05-31,grimj001,grimsja01,2002,KCA,AL,1900000
grissma02,2001,1,135,448,56,99,17,1,21,60.0,7.0,5.0,16,107.0,0.0,2.0,0.0,2.0,12.0,1967.0,4.0,17.0,USA,GA,Atlanta,,,,,,,Marquis,Grissom,Marquis Deon,190.0,71.0,R,R,1989-08-22,2005-07-31,grism001,grissma02,2002,LAN,NL,5000000
groombu01,2001,1,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,7.0,10.0,USA,TX,Dallas,,,,,,,Buddy,Groom,Wedsel Gary,200.0,74.0,L,L,1992-06-20,2005-09-24,groob001,groombu01,2002,BAL,AL,2500000
grudzma01,2001,1,133,539,83,146,21,3,13,55.0,4.0,4.0,28,83.0,0.0,11.0,3.0,5.0,9.0,1970.0,6.0,30.0,USA,WI,Milwaukee,,,,,,,Mark,Grudzielanek,Mark James,185.0,73.0,R,R,1995-04-28,2010-06-06,grudm001,grudzma01,2002,LAN,NL,5000000
guarded01,2001,1,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,10.0,2.0,USA,CA,Stockton,,,,,,,Eddie,Guardado,Edward Adrain,195.0,72.0,R,L,1993-06-13,2009-09-30,guare001,guarded01,2002,MIN,AL,1800000
guerrvl01,2001,1,159,599,107,184,45,4,34,108.0,37.0,16.0,60,88.0,24.0,9.0,0.0,3.0,24.0,1975.0,2.0,9.0,D.R.,Peravia,Nizao,,,,,,,Vladimir,Guerrero,Vladimir,235.0,75.0,R,R,1996-09-19,2011-09-28,guerv001,guerrvl01,2002,MON,NL,8000000
guerrwi01,2001,1,60,142,16,48,5,1,1,8.0,5.0,2.0,3,17.0,0.0,0.0,2.0,0.0,1.0,1974.0,10.0,24.0,D.R.,Peravia,Don Gregorio,,,,,,,Wilton,Guerrero,Wilton,145.0,71.0,B,R,1996-09-03,2004-10-01,guerw001,guerrwi01,2002,CIN,NL,850000
guillca01,2001,1,140,456,72,118,21,4,5,53.0,4.0,1.0,53,89.0,0.0,1.0,7.0,6.0,9.0,1975.0,9.0,30.0,Venezuela,Aragua,Maracay,,,,,,,Carlos,Guillen,Carlos Alfonso,215.0,73.0,B,R,1998-09-06,2011-09-18,guilc001,guillca01,2002,SEA,AL,1400000
guilljo01,2001,1,41,135,14,37,5,0,3,11.0,2.0,3.0,6,26.0,2.0,3.0,0.0,1.0,2.0,1976.0,5.0,17.0,D.R.,San Cristobal,San Cristobal,,,,,,,Jose,Guillen,Jose Manuel,165.0,71.0,R,R,1997-04-01,2010-10-03,guilj001,guilljo01,2002,ARI,NL,500000
guthrma01,2001,1,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,9.0,22.0,USA,NY,Buffalo,,,,,,,Mark,Guthrie,Mark Andrew,192.0,76.0,R,L,1989-07-25,2003-09-28,guthm001,guthrma01,2002,NYN,NL,1800000
gutieri01,2001,1,147,528,76,153,23,3,10,66.0,4.0,3.0,40,56.0,0.0,10.0,17.0,11.0,13.0,1970.0,5.0,23.0,USA,FL,Miami,,,,,,,Ricky,Gutierrez,Ricardo,175.0,73.0,R,R,1993-04-13,2004-10-03,gutir001,gutieri01,2002,CLE,AL,2166667
guzmacr01,2001,1,118,493,80,149,28,14,10,51.0,25.0,8.0,21,78.0,0.0,5.0,8.0,0.0,6.0,1978.0,3.0,21.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Cristian,Guzman,Cristian,180.0,72.0,B,R,1999-04-06,2010-09-08,guzmc001,guzmacr01,2002,MIN,AL,1425000
hackmlu01,2001,1,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1974.0,10.0,10.0,USA,MS,Columbus,,,,,,,Luther,Hackman,Luther Gean,195.0,76.0,R,R,1999-09-01,2003-09-27,hackl001,hackmlu01,2002,SLN,NL,245000
hairsje02,2001,1,159,532,63,124,25,5,8,47.0,29.0,11.0,44,73.0,0.0,13.0,9.0,4.0,12.0,1976.0,5.0,29.0,USA,IA,Des Moines,,,,,,,Jerry,Hairston,Jerry Wayne,195.0,70.0,R,R,1998-09-11,2013-09-25,hairj002,hairsje02,2002,BAL,AL,300000
halamjo01,2001,1,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1972.0,2.0,22.0,USA,NY,Brooklyn,,,,,,,John,Halama,John Thadeuz,215.0,77.0,L,L,1998-04-02,2006-06-10,halaj001,halamjo01,2002,SEA,AL,1400000
hallaro01,2001,1,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1977.0,5.0,14.0,USA,CO,Denver,2017.0,11.0,7.0,USA,FL,Holiday,Roy,Halladay,Harry Leroy,225.0,78.0,R,R,1998-09-20,2013-09-23,hallr001,hallaro01,2002,TOR,AL,2583333
hallto02,2001,1,49,188,28,56,16,0,4,30.0,2.0,2.0,4,16.0,0.0,3.0,0.0,1.0,5.0,1975.0,10.0,21.0,USA,WA,Tacoma,,,,,,,Toby,Hall,Toby Jason,255.0,74.0,R,R,2000-09-15,2008-09-21,hallt001,hallto02,2002,TBA,AL,210000
haltesh01,2001,1,136,450,53,128,32,7,12,65.0,3.0,3.0,37,100.0,2.0,7.0,7.0,6.0,14.0,1969.0,11.0,8.0,USA,MD,La Plata,,,,,,,Shane,Halter,Shane David,160.0,70.0,R,R,1997-04-06,2004-10-03,halts001,haltesh01,2002,DET,AL,1500000
hamiljo02,4002,3,26,8,0,1,1,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,1970.0,9.0,9.0,USA,GA,Statesboro,,,,,,,Joey,Hamilton,Johns Joseph,220.0,76.0,R,R,1994-05-24,2003-06-06,hamij002,hamiljo02,2002,CIN,NL,500000
hammoje01,2001,1,49,174,20,43,11,1,6,21.0,5.0,3.0,14,42.0,1.0,4.0,0.0,2.0,2.0,1971.0,3.0,5.0,USA,NJ,Plainfield,,,,,,,Jeffrey,Hammonds,Jeffrey Bryan,195.0,72.0,R,R,1993-06-25,2005-05-22,hammj001,hammoje01,2002,MIL,NL,7500000
hamptmi01,2001,1,43,79,20,23,2,0,7,16.0,0.0,1.0,2,21.0,0.0,0.0,5.0,0.0,1.0,1972.0,9.0,9.0,USA,FL,Brooksville,,,,,,,Mike,Hampton,Michael William,185.0,70.0,R,L,1993-04-17,2010-10-03,hampm001,hamptmi01,2002,COL,NL,9503543
hanseda01,2001,1,92,140,13,33,10,0,2,20.0,0.0,1.0,32,29.0,5.0,0.0,0.0,3.0,3.0,1968.0,11.0,24.0,USA,CA,Long Beach,,,,,,,Dave,Hansen,David Andrew,180.0,72.0,L,R,1990-09-16,2005-10-02,hansd001,hanseda01,2002,LAN,NL,675000
harnipe01,2001,1,8,11,2,3,1,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,1966.0,9.0,23.0,USA,NY,Commack,,,,,,,Pete,Harnisch,Peter Thomas,195.0,73.0,B,R,1988-09-13,2001-05-07,harnp001,harnipe01,2002,COL,NL,250000
harrile01,2001,1,110,135,12,30,5,1,0,9.0,3.0,2.0,8,9.0,0.0,0.0,0.0,0.0,3.0,1964.0,10.0,28.0,USA,FL,Miami,,,,,,,Lenny,Harris,Leonard Anthony,195.0,70.0,L,R,1988-09-07,2005-10-02,harrl001,harrile01,2002,MIL,NL,1100000
hasegsh01,2001,1,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,8.0,1.0,Japan,Hyogo,Kobe,,,,,,,Shigetoshi,Hasegawa,Shigetoshi,160.0,71.0,R,R,1997-04-05,2005-09-28,hases001,hasegsh01,2002,SEA,AL,1500000
haselbi01,2001,1,47,130,12,37,6,0,3,25.0,0.0,1.0,8,27.0,0.0,1.0,1.0,0.0,5.0,1966.0,5.0,25.0,USA,NJ,Long Branch,,,,,,,Bill,Haselman,William Joseph,205.0,75.0,R,R,1990-09-03,2003-09-27,haseb001,haselbi01,2002,TEX,AL,800000
hattesc01,2001,1,94,278,34,68,19,0,3,25.0,1.0,1.0,33,26.0,0.0,4.0,0.0,1.0,7.0,1969.0,12.0,14.0,USA,OR,Salem,,,,,,,Scott,Hatteberg,Scott Allen,192.0,73.0,L,R,1995-09-08,2008-05-25,hatts001,hattesc01,2002,OAK,AL,900000
hawkila01,2001,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,12.0,21.0,USA,IN,Gary,,,,,,,LaTroy,Hawkins,LaTroy,220.0,77.0,R,R,1995-04-29,2015-10-03,hawkl001,hawkila01,2002,MIN,AL,2750000
hayneji01,2001,1,32,52,5,8,2,0,0,0.0,0.0,0.0,2,16.0,0.0,0.0,5.0,0.0,0.0,1972.0,9.0,5.0,USA,GA,La Grange,,,,,,,Jimmy,Haynes,Jimmy Wayne,185.0,76.0,R,R,1995-09-13,2004-05-04,haynj001,hayneji01,2002,CIN,NL,500000
helliri01,2001,1,34,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1970.0,12.0,15.0,USA,ND,Devils Lake,,,,,,,Rick,Helling,Ricky Allen,215.0,75.0,R,R,1994-04-10,2006-09-09,hellr001,helliri01,2002,ARI,NL,3000000
helmswe01,2001,1,100,216,28,48,10,3,10,36.0,1.0,1.0,21,56.0,2.0,1.0,0.0,1.0,3.0,1976.0,5.0,12.0,USA,NC,Gastonia,,,,,,,Wes,Helms,Wesley Ray,230.0,76.0,R,R,1998-09-05,2011-08-13,helmw001,helmswe01,2002,ATL,NL,250000
heltoto01,2001,1,159,587,132,197,54,2,49,146.0,7.0,5.0,98,104.0,15.0,5.0,1.0,5.0,14.0,1973.0,8.0,20.0,USA,TN,Knoxville,,,,,,,Todd,Helton,Todd Lynn,220.0,74.0,L,L,1997-08-02,2013-09-29,heltt001,heltoto01,2002,COL,NL,5000000
henderi01,2001,1,123,379,70,86,17,3,8,42.0,25.0,7.0,81,84.0,0.0,3.0,0.0,2.0,8.0,1958.0,12.0,25.0,USA,IL,Chicago,,,,,,,Rickey,Henderson,Rickey Nelson Henley,180.0,70.0,R,L,1979-06-24,2003-09-19,hendr001,henderi01,2002,BOS,AL,350000
hentgpa01,2001,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,11.0,13.0,USA,MI,Detroit,,,,,,,Pat,Hentgen,Patrick George,210.0,74.0,R,R,1991-09-03,2004-07-21,hentp001,hentgpa01,2002,BAL,AL,4246877
heredfe01,2001,1,48,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1975.0,6.0,18.0,D.R.,Barahona,Barahona,,,,,,,Felix,Heredia,Felix,180.0,72.0,L,L,1996-08-09,2005-04-18,heref001,heredfe01,2002,TOR,AL,1850000
hergema01,2001,1,75,9,0,4,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,1970.0,4.0,1.0,USA,IL,Champaign,,,,,,,Matt,Herges,Matthew Tyler,200.0,72.0,L,R,1999-08-03,2009-10-04,hergm001,hergema01,2002,MON,NL,370000
hermach01,2001,1,22,55,5,9,1,0,2,5.0,0.0,1.0,1,18.0,0.0,0.0,0.0,0.0,0.0,1977.0,9.0,10.0,USA,UT,Salt Lake City,,,,,,,Chad,Hermansen,Chad Bruce,185.0,74.0,R,R,1999-09-07,2004-04-17,hermc001,hermach01,2002,PIT,NL,223000
hermadu01,2001,1,34,62,2,5,1,0,0,3.0,0.0,0.0,2,30.0,0.0,0.0,5.0,0.0,1.0,1972.0,12.0,21.0,USA,OH,Springfield,,,,,,,Dustin,Hermanson,Dustin Michael,195.0,75.0,R,R,1995-05-08,2006-09-24,hermd001,hermadu01,2002,BOS,AL,5833333
hernaca03,2001,1,3,5,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,1980.0,4.0,22.0,Venezuela,Carabobo,Guacara,,,,,,,Carlos,Hernandez,Carlos Enrique,205.0,71.0,L,L,2001-08-18,2004-09-26,hernc004,hernaca03,2002,HOU,NL,210000
hernajo01,2001,1,152,542,67,135,26,2,25,78.0,5.0,4.0,39,185.0,8.0,2.0,5.0,4.0,9.0,1969.0,7.0,14.0,P.R.,,Rio Piedras,,,,,,,Jose,Hernandez,Jose Antonio,180.0,73.0,R,R,1991-08-09,2006-10-01,hernj001,hernajo01,2002,MIL,NL,3333333
hernali01,2001,1,35,81,7,24,4,0,1,8.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,4.0,1975.0,2.0,20.0,Cuba,,Villa Clara,,,,,,,Livan,Hernandez,Eisler Livan,245.0,74.0,R,R,1996-09-24,2012-09-29,hernl003,hernali01,2002,SFN,NL,3625000
hernaor01,2001,1,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,10.0,11.0,Cuba,,Villa Clara,,,,,,,Orlando,Hernandez,Orlando P.,210.0,74.0,R,R,1998-06-03,2007-09-30,herno001,hernaor01,2002,NYA,AL,3200000
hernara02,2001,1,136,453,55,115,25,0,15,60.0,1.0,1.0,37,68.0,3.0,6.0,9.0,4.0,10.0,1976.0,5.0,20.0,Venezuela,Distrito Federal,Caracas,,,,,,,Ramon,Hernandez,Ramon Jose,220.0,72.0,R,R,1999-06-29,2013-06-12,hernr002,hernara02,2002,OAK,AL,497500
hernaro01,2001,1,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,11.0,11.0,P.R.,,Santurce,,,,,,,Roberto,Hernandez,Roberto Manuel,220.0,76.0,R,R,1991-09-02,2007-09-25,hernr001,hernaro01,2002,KCA,AL,6000000
hidalri01,2001,1,146,512,70,141,29,3,19,80.0,3.0,5.0,54,107.0,3.0,16.0,0.0,11.0,15.0,1975.0,6.0,28.0,Venezuela,Distrito Federal,Caracas,,,,,,,Richard,Hidalgo,Richard Jose,220.0,75.0,R,R,1997-09-01,2005-08-04,hidar001,hidalri01,2002,HOU,NL,5500000
higgibo02,2001,1,147,541,84,150,28,6,17,71.0,20.0,12.0,80,65.0,3.0,2.0,1.0,9.0,8.0,1970.0,8.0,18.0,USA,PA,Philadelphia,,,,,,,Bobby,Higginson,Robert Leigh,180.0,71.0,L,R,1995-04-26,2005-05-05,higgb001,higgibo02,2002,DET,AL,5850000
hiljuer01,2001,1,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,12.0,25.0,USA,CA,Panorama City,,,,,,,Erik,Hiljus,Erik Kristian,230.0,77.0,R,R,1999-09-10,2002-05-29,hilje001,hiljuer01,2002,OAK,AL,237500
hillesh02,2001,1,139,468,52,123,20,2,12,49.0,3.0,4.0,13,61.0,3.0,7.0,1.0,4.0,12.0,1975.0,7.0,27.0,USA,AZ,Mesa,,,,,,,Shea,Hillenbrand,Shea Matthew,200.0,73.0,R,R,2001-04-02,2007-09-20,hills002,hillesh02,2002,BOS,AL,260000
hinchaj01,2001,1,45,121,10,19,3,0,6,15.0,1.0,1.0,8,26.0,1.0,3.0,1.0,1.0,5.0,1974.0,5.0,15.0,USA,IA,Waverly,,,,,,,A. J.,Hinch,Andrew Jay,195.0,73.0,R,R,1998-04-01,2004-09-24,hinca001,hincha.01,2002,KCA,AL,260000
hitchst01,4002,3,13,8,1,1,0,0,0,1.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1971.0,4.0,29.0,USA,NC,Fayetteville,,,,,,,Sterling,Hitchcock,Sterling Alex,200.0,73.0,L,L,1992-09-11,2004-08-22,hitcs001,hitchst01,2002,NYA,AL,4936719
hockide01,2001,1,112,327,34,82,16,2,3,25.0,6.0,1.0,29,67.0,1.0,2.0,4.0,1.0,7.0,1970.0,4.0,2.0,USA,CA,Torrance,,,,,,,Denny,Hocking,Dennis Lee,180.0,70.0,B,R,1993-09-10,2005-09-28,hockd001,hockide01,2002,MIN,AL,1100000
hoffmtr01,2001,1,62,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1967.0,10.0,13.0,USA,CA,Bellflower,,,,,,,Trevor,Hoffman,Trevor William,200.0,73.0,R,R,1993-04-06,2010-09-29,hofft001,hoffmtr01,2002,SDN,NL,6600000
hollato01,2001,1,33,117,21,43,15,1,6,19.0,5.0,0.0,8,20.0,2.0,0.0,0.0,0.0,1.0,1973.0,4.0,20.0,USA,OH,Dayton,,,,,,,Todd,Hollandsworth,Todd Mathew,193.0,74.0,L,L,1995-04-25,2006-09-30,hollt001,hollato01,2002,COL,NL,2750000
hollida01,2001,1,2,5,0,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0,1966.0,5.0,25.0,USA,NY,Buffalo,,,,,,,Dave,Hollins,David Michael,195.0,73.0,B,R,1990-04-12,2002-09-25,holld001,hollida01,2002,PHI,NL,400000
holtzmi01,2001,1,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,10.0,10.0,USA,VA,Arlington,,,,,,,Mike,Holtz,Michael James,172.0,69.0,L,L,1996-07-11,2006-05-16,holtm001,holtzmi01,2002,OAK,AL,825000
houstty01,2001,1,75,235,36,68,7,0,12,38.0,0.0,0.0,18,62.0,1.0,1.0,2.0,0.0,3.0,1971.0,1.0,17.0,USA,NV,Las Vegas,,,,,,,Tyler,Houston,Tyler Sam,210.0,74.0,L,R,1996-04-03,2003-08-29,houst001,houstty01,2002,MIL,NL,1625000
howrybo01,2001,1,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,8.0,4.0,USA,AZ,Phoenix,,,,,,,Bob,Howry,Bobby Dean,215.0,77.0,L,R,1998-06-21,2010-07-28,howrb001,howrybo01,2002,CHA,AL,1200000
hubbatr01,2001,1,5,12,2,3,0,1,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1964.0,5.0,11.0,USA,IL,Chicago,,,,,,,Trent,Hubbard,Trenidad Aviel,180.0,68.0,R,R,1994-07-07,2003-07-27,hubbt001,hubbatr01,2002,SDN,NL,300000
hudsoti01,2001,1,36,8,1,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,1975.0,7.0,14.0,USA,GA,Columbus,,,,,,,Tim,Hudson,Timothy Adam,175.0,73.0,R,R,1999-06-08,2015-10-01,hudst001,hudsoti01,2002,OAK,AL,875000
hundlto01,2001,1,79,246,23,46,10,0,12,31.0,0.0,0.0,25,89.0,0.0,3.0,0.0,2.0,7.0,1969.0,5.0,27.0,USA,VA,Martinsville,,,,,,,Todd,Hundley,Todd Randolph,170.0,71.0,B,R,1990-05-18,2003-09-27,hundt001,hundlto01,2002,CHN,NL,6500000
huntebr02,2001,1,83,145,22,40,6,0,2,16.0,14.0,3.0,16,25.0,0.0,0.0,3.0,2.0,3.0,1971.0,3.0,5.0,USA,OR,Portland,,,,,,,Brian,Hunter,Brian Lee,180.0,76.0,R,R,1994-06-27,2003-07-24,huntb002,huntebr02,2002,HOU,NL,1000000
hunteto01,2001,1,148,564,82,147,32,5,27,92.0,9.0,6.0,29,125.0,0.0,8.0,1.0,1.0,12.0,1975.0,7.0,18.0,USA,AR,Pine Bluff,,,,,,,Torii,Hunter,Torii Kedar,220.0,74.0,R,R,1997-08-22,2015-10-03,huntt001,hunteto01,2002,MIN,AL,2400000
ibanera01,2001,1,104,279,44,78,11,5,13,54.0,0.0,2.0,32,51.0,2.0,0.0,0.0,1.0,6.0,1972.0,6.0,2.0,USA,NY,New York,,,,,,,Raul,Ibanez,Raul Javier,225.0,74.0,L,R,1996-08-01,2014-09-28,ibanr001,ibanera01,2002,KCA,AL,800000
irabuhi01,2001,1,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,5.0,5.0,Japan,Hyogo,Hirara,2011.0,7.0,27.0,USA,CA,Rancho Palos Verdes,Hideki,Irabu,Hideki,240.0,76.0,R,R,1997-07-10,2002-07-12,irabh001,irabuhi01,2002,TEX,AL,550000
isrinja01,2001,1,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,9.0,7.0,USA,IL,Brighton,,,,,,,Jason,Isringhausen,Jason Derik,235.0,75.0,R,R,1995-07-17,2012-09-19,isrij001,isrinja01,2002,SLN,NL,2750000
izturce01,2001,1,46,134,19,36,6,2,2,9.0,8.0,1.0,2,15.0,0.0,0.0,4.0,0.0,0.0,1980.0,2.0,10.0,Venezuela,Lara,Barquisimeto,,,,,,,Cesar,Izturis,Cesar David,180.0,69.0,B,R,2001-06-23,2013-09-29,iztuc001,izturce01,2002,LAN,NL,215000
jacksda04,2001,1,122,440,67,106,21,6,4,38.0,23.0,6.0,44,128.0,2.0,6.0,2.0,3.0,6.0,1973.0,8.0,16.0,USA,CA,Los Angeles,,,,,,,Damian,Jackson,Damian Jacques,160.0,70.0,R,R,1996-09-12,2006-08-23,jackd003,jacksda04,2002,DET,AL,625000
jacksmi02,2001,1,67,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,12.0,22.0,USA,TX,Houston,,,,,,,Michael,Jackson,Michael Ray,185.0,73.0,R,R,1986-08-11,2004-08-29,jackm001,jacksmi02,2002,MIN,AL,500000
jamesmi01,2001,1,40,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,8.0,15.0,USA,FL,Fort Walton Beach,,,,,,,Mike,James,Michael Elmo,216.0,76.0,R,R,1995-04-29,2002-05-05,jamem001,jamesmi01,2002,COL,NL,500000
jarvike01,2001,1,34,61,8,11,3,0,1,10.0,0.0,1.0,5,20.0,0.0,1.0,5.0,2.0,2.0,1969.0,8.0,1.0,USA,KY,Lexington,,,,,,,Kevin,Jarvis,Kevin Thomas,200.0,74.0,L,R,1994-04-06,2006-09-24,jarvk001,jarvike01,2002,SDN,NL,1250000
jenkige01,2001,1,105,397,60,105,21,1,20,63.0,4.0,2.0,36,120.0,7.0,8.0,0.0,5.0,11.0,1974.0,7.0,21.0,USA,WA,Olympia,,,,,,,Geoff,Jenkins,Geoffrey Scott,205.0,73.0,L,R,1998-04-24,2008-09-28,jenkg001,jenkige01,2002,MIL,NL,3187500
jennija01,2001,1,7,15,2,4,1,0,1,2.0,0.0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0,1978.0,7.0,17.0,USA,TX,Dallas,,,,,,,Jason,Jennings,Jason Ryan,235.0,74.0,L,R,2001-08-23,2009-08-26,jennj001,jennija01,2002,COL,NL,206000
jenniro01,6003,6,48,132,14,35,8,2,3,18.0,0.0,0.0,7,18.0,1.0,0.0,0.0,1.0,0.0,1972.0,4.0,11.0,Singapore,,Singapore,,,,,,,Robin,Jennings,Robin Christopher,205.0,74.0,L,L,1996-04-18,2001-10-07,jennr001,jenniro01,2002,CIN,NL,310000
jensery01,2001,1,10,12,0,2,0,0,0,2.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1975.0,9.0,17.0,USA,UT,Salt Lake City,,,,,,,Ryan,Jensen,Larry Ryan,205.0,72.0,R,R,2001-05-19,2005-07-09,jensr001,jensery01,2002,SFN,NL,209000
jeterde01,2001,1,150,614,110,191,35,3,21,74.0,27.0,3.0,56,99.0,3.0,10.0,5.0,1.0,13.0,1974.0,6.0,26.0,USA,NJ,Pequannock,,,,,,,Derek,Jeter,Derek Sanderson,195.0,75.0,R,R,1995-05-29,2014-09-28,jeted001,jeterde01,2002,NYA,AL,14600000
jimenda01,2001,1,86,308,45,85,19,0,3,33.0,2.0,3.0,39,68.0,4.0,0.0,0.0,2.0,9.0,1977.0,12.0,21.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,D'Angelo,Jimenez,D'Angelo,190.0,72.0,B,R,1999-09-15,2007-09-29,jimed001,jimend'01,2002,SDN,NL,240000
jimenjo01,2001,1,56,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,7.0,7.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Jose,Jimenez,Jose,170.0,75.0,R,R,1998-09-09,2004-07-05,jimej001,jimenjo01,2002,COL,NL,1937500
johnsch04,2001,1,128,451,51,117,32,0,18,75.0,0.0,0.0,38,133.0,2.0,4.0,0.0,3.0,8.0,1971.0,7.0,20.0,USA,FL,Fort Pierce,,,,,,,Charles,Johnson,Charles Edward,215.0,74.0,R,R,1994-05-06,2005-06-11,johnc002,johnsch04,2002,FLO,NL,5000000
johnsja02,2001,1,32,3,0,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1973.0,10.0,27.0,USA,CA,Santa Barbara,,,,,,,Jason,Johnson,Jason Michael,225.0,78.0,R,R,1997-08-27,2008-09-26,johnj007,johnsja02,2002,BAL,AL,1800000
johnsma01,2001,1,71,118,17,30,6,1,6,23.0,0.0,2.0,16,31.0,1.0,0.0,0.0,2.0,0.0,1967.0,10.0,17.0,USA,MA,Worcester,,,,,,,Mark,Johnson,Mark Patrick,230.0,76.0,L,L,1995-04-26,2002-06-02,johnm001,johnsma01,2002,NYN,NL,475000
